-2.162338256835937500e+00,2.525480747222900391e+00,6.749783158302307129e-01,-3.017542362213134766e+00,9.465706348419189453e-01,3.660979866981506348e-01
-2.211465597152709961e+00,2.749773502349853516e+00,7.115960717201232910e-01,-2.924883604049682617e+00,7.134903073310852051e-01,2.278463095426559448e-01
-2.109345674514770508e+00,2.738092660903930664e+00,9.060419797897338867e-01,-3.145132303237915039e+00,8.518429398536682129e-01,1.924077421426773071e-01
-2.032958030700683594e+00,2.495157003402709961e+00,6.596298813819885254e-01,-3.190000772476196289e+00,6.067489981651306152e-01,2.450564205646514893e-01
-2.246245145797729492e+00,2.284662246704101562e+00,8.871391415596008301e-01,-3.052727699279785156e+00,6.960061192512512207e-01,8.597218990325927734e-02
-2.322347879409790039e+00,2.225797653198242188e+00,8.949232697486877441e-01,-3.144291400909423828e+00,4.640219807624816895e-01,2.603840231895446777e-01
-2.123468399047851562e+00,2.385618209838867188e+00,9.795157313346862793e-01,-2.946653366088867188e+00,6.453437805175781250e-01,3.437575101852416992e-01
-2.269055843353271484e+00,2.470576524734497070e+00,7.674451470375061035e-01,-3.033797264099121094e+00,8.051213622093200684e-01,2.329367101192474365e-01
-2.234253406524658203e+00,2.356622457504272461e+00,5.906429886817932129e-01,-3.204112529754638672e+00,8.860112428665161133e-01,4.541476070880889893e-01
-2.014528512954711914e+00,2.403426408767700195e+00,3.702646791934967041e-01,-2.963105440139770508e+00,1.086375355720520020e+00,2.146335244178771973e-01
-2.118585586547851562e+00,2.624563217163085938e+00,1.511316895484924316e-01,-3.204492807388305664e+00,1.056916475296020508e+00,6.280589103698730469e-02
-1.951894521713256836e+00,2.831356287002563477e+00,5.446503311395645142e-02,-3.202525615692138672e+00,9.941501617431640625e-01,1.152197718620300293e-01
-2.105589866638183594e+00,2.615854024887084961e+00,1.328543722629547119e-01,-3.393992424011230469e+00,8.165103793144226074e-01,4.520343244075775146e-02
-2.236289739608764648e+00,2.816215038299560547e+00,2.880721390247344971e-01,-3.361259222030639648e+00,6.999714970588684082e-01,1.593736857175827026e-01
-2.429722309112548828e+00,2.642642736434936523e+00,3.561499714851379395e-01,-3.468429565429687500e+00,6.860039830207824707e-01,3.757862448692321777e-01
-2.451376438140869141e+00,2.522341489791870117e+00,4.780614078044891357e-01,-3.520581483840942383e+00,7.579181790351867676e-01,1.732249706983566284e-01
-2.517673730850219727e+00,2.490218162536621094e+00,2.976911664009094238e-01,-3.369347572326660156e+00,7.195470929145812988e-01,2.569914162158966064e-01
-2.729559659957885742e+00,2.502277135848999023e+00,3.802404999732971191e-01,-3.482977390289306641e+00,9.343402981758117676e-01,5.021641254425048828e-01
-2.695182085037231445e+00,2.462232351303100586e+00,1.345898211002349854e-01,-3.725728750228881836e+00,7.803563475608825684e-01,7.054526209831237793e-01
-2.899342536926269531e+00,2.297320842742919922e+00,-6.817624717950820923e-02,-3.721331596374511719e+00,7.324048280715942383e-01,7.634076476097106934e-01
-3.088504552841186523e+00,2.162546396255493164e+00,-1.639510244131088257e-01,-3.572268009185791016e+00,4.931527078151702881e-01,7.869784832000732422e-01
-3.003638982772827148e+00,2.120917558670043945e+00,-1.957305073738098145e-01,-3.411458969116210938e+00,3.377411067485809326e-01,7.429531216621398926e-01
-3.239249229431152344e+00,2.334976196289062500e+00,-2.857224345207214355e-01,-3.320284366607666016e+00,4.139813184738159180e-01,7.671535611152648926e-01
-3.218123197555541992e+00,2.425535917282104492e+00,-1.034941375255584717e-01,-3.133151054382324219e+00,2.601434886455535889e-01,8.919832110404968262e-01
-2.984143018722534180e+00,2.660303831100463867e+00,-1.886103674769401550e-02,-2.930732965469360352e+00,6.232916191220283508e-02,7.291874289512634277e-01
-3.076286077499389648e+00,2.440408468246459961e+00,8.020029403269290924e-03,-3.037519693374633789e+00,-1.506452411413192749e-01,8.305718898773193359e-01
-3.293461799621582031e+00,2.265453815460205078e+00,-1.204868555068969727e-01,-3.019259214401245117e+00,2.291174791753292084e-02,7.087966203689575195e-01
-3.161001682281494141e+00,2.075457096099853516e+00,-8.170007728040218353e-03,-2.852951288223266602e+00,2.608232945203781128e-02,5.672277808189392090e-01
-3.094521284103393555e+00,1.983685731887817383e+00,-2.435272634029388428e-01,-3.034916639328002930e+00,-1.155399233102798462e-01,5.949079394340515137e-01
-3.020635366439819336e+00,2.118631362915039062e+00,-3.577297925949096680e-01,-2.984019756317138672e+00,6.350494176149368286e-02,3.886854350566864014e-01
-2.982527256011962891e+00,2.213131427764892578e+00,-1.113307178020477295e-01,-2.940941810607910156e+00,-1.566083282232284546e-01,5.703874826431274414e-01
-3.059302091598510742e+00,2.434753417968750000e+00,-1.690364778041839600e-01,-2.870701313018798828e+00,-2.578605115413665771e-01,8.203749656677246094e-01
