6.780000000000000000e+02,1.155000000000000000e+03,2.158000000000000000e+03,3.619500000000000000e+03,4.091500000000000000e+03
6.625000000000000000e+02,1.211000000000000000e+03,2.214000000000000000e+03,3.627500000000000000e+03,4.131500000000000000e+03
6.620000000000000000e+02,1.213500000000000000e+03,2.208000000000000000e+03,3.616000000000000000e+03,4.102000000000000000e+03
6.785000000000000000e+02,1.223000000000000000e+03,2.217000000000000000e+03,3.630500000000000000e+03,4.134500000000000000e+03
6.875000000000000000e+02,1.236000000000000000e+03,2.223000000000000000e+03,3.636500000000000000e+03,4.140500000000000000e+03
7.030000000000000000e+02,1.252000000000000000e+03,2.248000000000000000e+03,3.653500000000000000e+03,4.117500000000000000e+03
6.875000000000000000e+02,1.301500000000000000e+03,2.271000000000000000e+03,3.644500000000000000e+03,4.124500000000000000e+03
6.940000000000000000e+02,1.291500000000000000e+03,2.279000000000000000e+03,3.643500000000000000e+03,4.083500000000000000e+03
7.095000000000000000e+02,1.291500000000000000e+03,2.286000000000000000e+03,3.650500000000000000e+03,4.082500000000000000e+03
7.095000000000000000e+02,1.299500000000000000e+03,2.294000000000000000e+03,3.635500000000000000e+03,4.115500000000000000e+03
7.035000000000000000e+02,1.317500000000000000e+03,2.302000000000000000e+03,3.643500000000000000e+03,4.083500000000000000e+03
7.030000000000000000e+02,1.309500000000000000e+03,2.295000000000000000e+03,3.649500000000000000e+03,4.121500000000000000e+03
6.940000000000000000e+02,1.357500000000000000e+03,2.318000000000000000e+03,3.623500000000000000e+03,4.103500000000000000e+03
