3.310000000000000000e+02,1.188500000000000000e+03,2.336500000000000000e+03,3.630500000000000000e+03,4.230000000000000000e+03
3.310000000000000000e+02,1.217500000000000000e+03,2.341000000000000000e+03,3.635500000000000000e+03,4.227500000000000000e+03
3.400000000000000000e+02,1.198000000000000000e+03,2.345000000000000000e+03,3.628500000000000000e+03,4.222500000000000000e+03
3.220000000000000000e+02,1.160000000000000000e+03,2.343000000000000000e+03,3.643500000000000000e+03,4.211500000000000000e+03
3.490000000000000000e+02,1.270500000000000000e+03,2.345500000000000000e+03,3.639500000000000000e+03,4.207500000000000000e+03
3.550000000000000000e+02,1.307000000000000000e+03,2.351000000000000000e+03,3.636500000000000000e+03,4.210500000000000000e+03
3.640000000000000000e+02,1.317000000000000000e+03,2.344500000000000000e+03,3.642500000000000000e+03,4.210000000000000000e+03
3.730000000000000000e+02,1.334000000000000000e+03,2.353000000000000000e+03,3.636500000000000000e+03,4.219000000000000000e+03
3.550000000000000000e+02,1.325000000000000000e+03,2.353000000000000000e+03,3.645500000000000000e+03,4.213000000000000000e+03
3.550000000000000000e+02,1.293000000000000000e+03,2.351000000000000000e+03,3.651500000000000000e+03,4.203000000000000000e+03
3.490000000000000000e+02,1.278000000000000000e+03,2.345500000000000000e+03,3.654500000000000000e+03,4.197500000000000000e+03
3.400000000000000000e+02,1.279500000000000000e+03,2.345500000000000000e+03,3.646000000000000000e+03,4.203000000000000000e+03
3.550000000000000000e+02,1.261000000000000000e+03,2.344500000000000000e+03,3.630000000000000000e+03,4.203500000000000000e+03
3.310000000000000000e+02,1.233500000000000000e+03,2.348500000000000000e+03,3.649000000000000000e+03,4.200000000000000000e+03
3.220000000000000000e+02,1.224000000000000000e+03,2.347500000000000000e+03,3.673000000000000000e+03,4.184000000000000000e+03
3.310000000000000000e+02,1.291000000000000000e+03,2.349500000000000000e+03,3.665500000000000000e+03,4.184000000000000000e+03
3.220000000000000000e+02,1.321500000000000000e+03,2.348500000000000000e+03,3.679500000000000000e+03,4.180500000000000000e+03
3.070000000000000000e+02,1.321500000000000000e+03,2.355000000000000000e+03,3.713500000000000000e+03,4.174000000000000000e+03
3.200000000000000000e+02,1.430500000000000000e+03,2.357000000000000000e+03,3.713500000000000000e+03,4.170500000000000000e+03
3.200000000000000000e+02,1.383500000000000000e+03,2.352500000000000000e+03,3.716500000000000000e+03,4.173500000000000000e+03
3.310000000000000000e+02,1.480500000000000000e+03,2.359000000000000000e+03,3.707000000000000000e+03,4.189000000000000000e+03
3.460000000000000000e+02,1.385500000000000000e+03,2.355500000000000000e+03,3.663000000000000000e+03,4.186500000000000000e+03
3.460000000000000000e+02,1.385500000000000000e+03,2.355500000000000000e+03,3.663000000000000000e+03,4.186500000000000000e+03
3.310000000000000000e+02,1.349500000000000000e+03,2.351500000000000000e+03,3.673500000000000000e+03,4.172000000000000000e+03
3.220000000000000000e+02,1.361500000000000000e+03,2.355500000000000000e+03,3.680500000000000000e+03,4.171500000000000000e+03
3.220000000000000000e+02,1.425500000000000000e+03,2.359500000000000000e+03,3.689000000000000000e+03,4.178000000000000000e+03
3.400000000000000000e+02,1.469500000000000000e+03,2.363000000000000000e+03,3.678000000000000000e+03,4.191000000000000000e+03
3.220000000000000000e+02,1.385500000000000000e+03,2.364000000000000000e+03,3.678500000000000000e+03,4.197000000000000000e+03
3.235000000000000000e+02,1.450500000000000000e+03,2.363000000000000000e+03,3.703500000000000000e+03,4.193500000000000000e+03
3.130000000000000000e+02,1.417000000000000000e+03,2.364000000000000000e+03,3.689500000000000000e+03,4.195500000000000000e+03
3.220000000000000000e+02,1.353000000000000000e+03,2.363000000000000000e+03,3.663500000000000000e+03,4.197000000000000000e+03
3.400000000000000000e+02,1.350000000000000000e+03,2.361000000000000000e+03,3.637500000000000000e+03,4.208000000000000000e+03
3.400000000000000000e+02,1.343500000000000000e+03,2.362000000000000000e+03,3.637500000000000000e+03,4.212000000000000000e+03
3.490000000000000000e+02,1.383500000000000000e+03,2.362500000000000000e+03,3.629500000000000000e+03,4.229500000000000000e+03
3.490000000000000000e+02,1.383500000000000000e+03,2.361500000000000000e+03,3.628500000000000000e+03,4.226500000000000000e+03
3.310000000000000000e+02,1.443500000000000000e+03,2.366000000000000000e+03,3.651500000000000000e+03,4.226500000000000000e+03
3.550000000000000000e+02,1.474500000000000000e+03,2.372000000000000000e+03,3.628500000000000000e+03,4.223500000000000000e+03
3.550000000000000000e+02,1.494500000000000000e+03,2.367500000000000000e+03,3.651000000000000000e+03,4.223500000000000000e+03
3.490000000000000000e+02,1.478500000000000000e+03,2.364500000000000000e+03,3.629500000000000000e+03,4.224500000000000000e+03
3.310000000000000000e+02,1.515500000000000000e+03,2.372000000000000000e+03,3.639500000000000000e+03,4.234000000000000000e+03
3.400000000000000000e+02,1.530500000000000000e+03,2.369500000000000000e+03,3.645000000000000000e+03,4.239500000000000000e+03
3.310000000000000000e+02,1.505500000000000000e+03,2.367500000000000000e+03,3.651000000000000000e+03,4.238000000000000000e+03
3.400000000000000000e+02,1.487500000000000000e+03,2.368500000000000000e+03,3.645000000000000000e+03,4.233500000000000000e+03
3.400000000000000000e+02,1.565500000000000000e+03,2.378000000000000000e+03,3.631500000000000000e+03,4.230000000000000000e+03
3.400000000000000000e+02,1.543500000000000000e+03,2.376000000000000000e+03,3.649000000000000000e+03,4.236000000000000000e+03
3.220000000000000000e+02,1.576500000000000000e+03,2.378000000000000000e+03,3.653000000000000000e+03,4.240000000000000000e+03
3.220000000000000000e+02,1.623500000000000000e+03,2.378500000000000000e+03,3.676500000000000000e+03,4.240000000000000000e+03
3.130000000000000000e+02,1.615500000000000000e+03,2.379000000000000000e+03,3.682500000000000000e+03,4.232000000000000000e+03
3.310000000000000000e+02,1.554500000000000000e+03,2.371500000000000000e+03,3.660000000000000000e+03,4.232000000000000000e+03
