-2.263622999191284180e+00,1.862718820571899414e+00,1.588983237743377686e-01,5.669503808021545410e-01,5.834487676620483398e-01,7.969783991575241089e-02,0.000000000000000000e+00
-2.475107908248901367e+00,1.712851881980895996e+00,1.581284701824188232e-01,7.636401057243347168e-01,6.199938654899597168e-01,1.074862852692604065e-01,0.000000000000000000e+00
-2.475309848785400391e+00,1.825626015663146973e+00,-1.488517224788665771e-02,7.573724389076232910e-01,5.123778581619262695e-01,1.922633945941925049e-01,0.000000000000000000e+00
-2.041931390762329102e+00,-2.913775444030761719e+00,6.663663983345031738e-01,-1.026177525520324707e+00,-5.619031786918640137e-01,2.432221323251724243e-01,0.000000000000000000e+00
-1.261721134185791016e+00,1.018374562263488770e+00,7.405402511358261108e-02,5.692847967147827148e-01,-1.168475985527038574e+00,1.148448586463928223e+00,0.000000000000000000e+00
-1.221923232078552246e+00,1.144552707672119141e+00,1.685671359300613403e-01,6.249887347221374512e-01,-9.968386292457580566e-01,1.264082551002502441e+00,0.000000000000000000e+00
-1.299166321754455566e+00,1.082062005996704102e+00,8.218509703874588013e-02,8.523916602134704590e-01,-1.116168379783630371e+00,1.455284833908081055e+00,0.000000000000000000e+00
-1.148254275321960449e+00,2.827442646026611328e+00,8.391878604888916016e-01,8.095371723175048828e-01,5.319809317588806152e-01,1.476488590240478516e+00,0.000000000000000000e+00
-1.037346363067626953e+00,2.880470514297485352e+00,8.827509880065917969e-01,6.133269071578979492e-01,6.797997355461120605e-01,1.382368087768554688e+00,0.000000000000000000e+00
-1.181765556335449219e+00,2.784339189529418945e+00,9.248103499412536621e-01,5.404741168022155762e-01,6.879338026046752930e-01,1.337430357933044434e+00,0.000000000000000000e+00
-1.026302695274353027e+00,2.807741641998291016e+00,7.052755355834960938e-01,3.967985808849334717e-01,4.874252378940582275e-01,1.365563511848449707e+00,0.000000000000000000e+00
-8.116698265075683594e-01,2.998054027557373047e+00,8.890364766120910645e-01,2.783420085906982422e-01,3.081459403038024902e-01,1.230925679206848145e+00,0.000000000000000000e+00
-2.139004915952682495e-01,2.281619757413864136e-01,-4.176836311817169189e-01,-1.680839806795120239e-01,1.294308185577392578e+00,7.532374262809753418e-01,0.000000000000000000e+00
1.023817062377929688e+00,-6.033660769462585449e-01,1.580394506454467773e+00,-8.631758093833923340e-01,1.667560636997222900e-01,-4.804819524288177490e-01,0.000000000000000000e+00
1.266158580780029297e+00,-6.978508830070495605e-01,1.484475970268249512e+00,-8.328328728675842285e-01,3.644457459449768066e-02,-4.136208891868591309e-01,0.000000000000000000e+00
1.158740401268005371e+00,-5.757869482040405273e-01,1.235894799232482910e+00,-7.983387112617492676e-01,8.835788816213607788e-02,-5.347154140472412109e-01,0.000000000000000000e+00
1.010750293731689453e+00,-7.739680409431457520e-01,1.336967229843139648e+00,-7.595641613006591797e-01,2.663183510303497314e-01,-3.476504087448120117e-01,0.000000000000000000e+00
9.540159106254577637e-01,-9.083412289619445801e-01,1.120669364929199219e+00,-9.034827351570129395e-01,4.308211207389831543e-01,-4.331949651241302490e-01,0.000000000000000000e+00
7.575439214706420898e-01,-9.113892316818237305e-01,1.161310791969299316e+00,-1.025236845016479492e+00,6.006221175193786621e-01,-2.502046227455139160e-01,0.000000000000000000e+00
5.416095256805419922e-01,-1.086262345314025879e+00,9.369689822196960449e-01,-1.201891660690307617e+00,4.956229925155639648e-01,-2.885167300701141357e-02,0.000000000000000000e+00
4.955669641494750977e-01,-1.205395340919494629e+00,7.513960599899291992e-01,-1.077323794364929199e+00,3.000510334968566895e-01,1.706742495298385620e-01,0.000000000000000000e+00
6.652748584747314453e-01,-1.287632822990417480e+00,6.181471347808837891e-01,-1.215328931808471680e+00,1.236483901739120483e-01,-2.965471148490905762e-02,0.000000000000000000e+00
8.573462963104248047e-01,-1.461240768432617188e+00,5.242789387702941895e-01,-1.187172293663024902e+00,2.255088090896606445e-01,-1.041727066040039062e-01,0.000000000000000000e+00
6.438642740249633789e-01,-1.554721236228942871e+00,4.632752537727355957e-01,-1.163379073143005371e+00,1.169252395629882812e-02,1.003918796777725220e-02,0.000000000000000000e+00
8.813887238502502441e-01,-1.331723690032958984e+00,6.458110809326171875e-01,-9.162449836730957031e-01,8.320155739784240723e-02,-1.239301636815071106e-02,0.000000000000000000e+00
8.565224409103393555e-01,-1.244248867034912109e+00,6.782585382461547852e-01,-9.607986211776733398e-01,9.051547199487686157e-02,-2.570323348045349121e-01,0.000000000000000000e+00
6.597368717193603516e-01,-1.061416149139404297e+00,7.555317282676696777e-01,-1.090892553329467773e+00,6.381979584693908691e-02,-7.843163609504699707e-02,0.000000000000000000e+00
8.807936906814575195e-01,-1.289108395576477051e+00,8.896758556365966797e-01,-1.266015291213989258e+00,2.000443637371063232e-03,-1.877239197492599487e-01,0.000000000000000000e+00
7.220724225044250488e-01,-1.061673998832702637e+00,6.694214940071105957e-01,-1.414704084396362305e+00,-4.874674230813980103e-02,-6.419132649898529053e-02,0.000000000000000000e+00
9.589042067527770996e-01,-1.071033954620361328e+00,4.581804871559143066e-01,-1.218793988227844238e+00,-6.808241456747055054e-02,1.022238731384277344e-01,0.000000000000000000e+00
1.007355809211730957e+00,-1.318969011306762695e+00,2.256730645895004272e-01,-1.462099075317382812e+00,-2.387679517269134521e-01,-8.485107123851776123e-02,0.000000000000000000e+00
8.187245130538940430e-01,-1.454482078552246094e+00,9.721148014068603516e-02,-1.289647221565246582e+00,-3.500552177429199219e-01,-3.111429214477539062e-01,0.000000000000000000e+00
7.671754360198974609e-01,-1.471378445625305176e+00,-1.568322628736495972e-02,-1.357814788818359375e+00,-1.341502517461776733e-01,-2.630011737346649170e-01,0.000000000000000000e+00
8.336215615272521973e-01,-1.622291684150695801e+00,1.976919770240783691e-01,-1.529684662818908691e+00,-2.131839990615844727e-01,-1.445163786411285400e-01,0.000000000000000000e+00
7.062035799026489258e-01,-1.411614418029785156e+00,1.701821535825729370e-01,-1.373527646064758301e+00,-1.596880406141281128e-01,-1.815803796052932739e-01,0.000000000000000000e+00
7.874635457992553711e-01,-1.265671014785766602e+00,3.300688862800598145e-01,-1.285515904426574707e+00,-2.385256886482238770e-01,4.761371016502380371e-02,0.000000000000000000e+00
6.560002565383911133e-01,-1.250551342964172363e+00,4.743888080120086670e-01,-1.156587600708007812e+00,-3.620812594890594482e-01,1.584461033344268799e-01,0.000000000000000000e+00
4.677913784980773926e-01,-1.150365710258483887e+00,4.918191432952880859e-01,-1.028045773506164551e+00,-2.921302914619445801e-01,3.500882387161254883e-01,0.000000000000000000e+00
5.371979475021362305e-01,-1.050442099571228027e+00,2.546603083610534668e-01,-9.277588725090026855e-01,-4.901117980480194092e-01,3.837591707706451416e-01,0.000000000000000000e+00
5.206376910209655762e-01,-1.170340776443481445e+00,7.943366467952728271e-02,-7.591108083724975586e-01,-4.715392291545867920e-01,3.455547690391540527e-01,0.000000000000000000e+00
3.983103036880493164e-01,-1.200474858283996582e+00,2.853753566741943359e-01,-5.503706336021423340e-01,-7.076320052146911621e-01,3.291026353836059570e-01,0.000000000000000000e+00
9.906948804855346680e-01,-9.622507691383361816e-01,1.539201140403747559e+00,-1.866288185119628906e+00,1.987397521734237671e-01,1.586822628974914551e+00,0.000000000000000000e+00
7.664514780044555664e-01,-7.250185012817382812e-01,1.764685988426208496e+00,-2.018660783767700195e+00,3.648962676525115967e-01,1.586941123008728027e+00,0.000000000000000000e+00
7.710692286491394043e-01,-7.824931740760803223e-01,1.623926520347595215e+00,-1.832086682319641113e+00,5.740439891815185547e-01,1.715761184692382812e+00,0.000000000000000000e+00
1.167514324188232422e+00,2.744202136993408203e+00,7.249249219894409180e-01,-1.283765435218811035e+00,8.579325079917907715e-01,1.614554524421691895e+00,0.000000000000000000e+00
9.248017668724060059e-01,2.861879587173461914e+00,8.904881477355957031e-01,-1.419238209724426270e+00,7.425212860107421875e-01,1.742112278938293457e+00,0.000000000000000000e+00
-2.203452438116073608e-01,-9.334862828254699707e-01,2.278121709823608398e+00,-1.078968644142150879e+00,6.949067115783691406e-01,-2.072097808122634888e-01,0.000000000000000000e+00
-1.351128220558166504e-01,-8.566976189613342285e-01,2.088956356048583984e+00,-1.173682808876037598e+00,8.928881883621215820e-01,-9.771097451448440552e-02,0.000000000000000000e+00
9.421268105506896973e-02,-7.855166792869567871e-01,2.233658552169799805e+00,-9.907987713813781738e-01,8.856474161148071289e-01,1.300463974475860596e-01,0.000000000000000000e+00
1.759786903858184814e-02,-7.036604285240173340e-01,2.047167062759399414e+00,-9.698010087013244629e-01,1.092597007751464844e+00,1.189522072672843933e-01,0.000000000000000000e+00
-5.156090855598449707e-02,-8.911427259445190430e-01,2.167148351669311523e+00,-9.774737954139709473e-01,9.274367094039916992e-01,1.312290430068969727e-01,0.000000000000000000e+00
1.640626043081283569e-01,-8.699412941932678223e-01,2.154152154922485352e+00,-1.142434000968933105e+00,1.003873229026794434e+00,-9.311407804489135742e-03,0.000000000000000000e+00
2.061309516429901123e-01,-8.189669251441955566e-01,1.970535278320312500e+00,-1.103118538856506348e+00,1.216626882553100586e+00,1.388864517211914062e-01,0.000000000000000000e+00
1.319437325000762939e-01,-8.570601344108581543e-01,2.079507827758789062e+00,-1.290513992309570312e+00,1.190924286842346191e+00,8.525711297988891602e-02,0.000000000000000000e+00
-3.696925044059753418e-01,1.148596405982971191e+00,1.433124661445617676e+00,-1.845714807510375977e+00,1.283519625663757324e+00,1.331644535064697266e+00,0.000000000000000000e+00
-7.900060415267944336e-01,8.326163291931152344e-01,2.113791555166244507e-01,-2.628544330596923828e+00,-6.726658940315246582e-01,2.025245130062103271e-01,0.000000000000000000e+00
-8.240643143653869629e-01,9.988114833831787109e-01,1.284956932067871094e-01,-2.466402053833007812e+00,-7.857804298400878906e-01,3.298730850219726562e-01,0.000000000000000000e+00
-9.397860765457153320e-01,9.930768609046936035e-01,3.069382905960083008e-02,-2.628544807434082031e+00,-8.548426628112792969e-01,1.975015997886657715e-01,0.000000000000000000e+00
-9.371453523635864258e-01,1.087722301483154297e+00,-1.732449531555175781e-01,-2.450663566589355469e+00,-8.605361580848693848e-01,1.513434052467346191e-01,0.000000000000000000e+00
-7.822774052619934082e-01,1.154986262321472168e+00,-3.254043161869049072e-01,-2.511111497879028320e+00,-7.682187557220458984e-01,1.969753801822662354e-01,0.000000000000000000e+00
-7.867262959480285645e-01,9.748506546020507812e-01,-4.010030329227447510e-01,-2.587049007415771484e+00,-9.124706983566284180e-01,2.315378189086914062e-01,0.000000000000000000e+00
-6.336944103240966797e-01,1.151021361351013184e+00,-5.436801910400390625e-01,-2.346725225448608398e+00,-8.808145523071289062e-01,3.919021189212799072e-01,0.000000000000000000e+00
-7.832503318786621094e-01,9.684277772903442383e-01,-6.962337493896484375e-01,-2.534597396850585938e+00,-1.041450858116149902e+00,2.184381037950515747e-01,0.000000000000000000e+00
-5.967385172843933105e-01,8.446931838989257812e-01,-8.405000567436218262e-01,-2.671256065368652344e+00,-8.395613431930541992e-01,3.456488251686096191e-01,0.000000000000000000e+00
-6.453015804290771484e-01,2.733470916748046875e+00,2.108917474746704102e+00,-7.661983966827392578e-01,1.295350193977355957e+00,1.769401550292968750e+00,0.000000000000000000e+00
-1.274075508117675781e+00,1.593050122261047363e+00,3.324674069881439209e-02,-2.108696848154067993e-02,7.399868965148925781e-01,-7.621036767959594727e-01,0.000000000000000000e+00
-1.266598343849182129e+00,1.765845656394958496e+00,1.732508987188339233e-01,-1.135299354791641235e-01,7.390128970146179199e-01,-7.685431241989135742e-01,0.000000000000000000e+00
-1.407140254974365234e+00,1.012418508529663086e+00,7.714255452156066895e-01,-1.851544260978698730e+00,5.828210115432739258e-01,7.168378829956054688e-01,0.000000000000000000e+00
-1.172413706779479980e+00,1.030200719833374023e+00,6.785668134689331055e-01,-1.871783971786499023e+00,4.364527463912963867e-01,7.109264731407165527e-01,0.000000000000000000e+00
-1.316959977149963379e+00,1.164068222045898438e+00,8.070307970046997070e-01,-1.708353638648986816e+00,5.929284095764160156e-01,7.448925375938415527e-01,0.000000000000000000e+00
-1.426522731781005859e+00,1.007640004158020020e+00,7.904816269874572754e-01,-1.554200887680053711e+00,7.441089153289794922e-01,6.749011278152465820e-01,0.000000000000000000e+00
-1.663920283317565918e+00,9.043539762496948242e-01,9.799866080284118652e-01,-1.553094863891601562e+00,6.890346407890319824e-01,9.077777862548828125e-01,0.000000000000000000e+00
-1.825829863548278809e+00,9.180070161819458008e-01,1.150582075119018555e+00,-1.555348634719848633e+00,5.737386345863342285e-01,7.455085515975952148e-01,0.000000000000000000e+00
-1.909081935882568359e+00,8.145760893821716309e-01,1.382979869842529297e+00,-1.362527370452880859e+00,7.017748951911926270e-01,6.604799628257751465e-01,0.000000000000000000e+00
-1.841666340827941895e+00,6.396610736846923828e-01,1.487849354743957520e+00,-1.135289072990417480e+00,6.642360687255859375e-01,5.637964010238647461e-01,0.000000000000000000e+00
-1.726175427436828613e+00,8.409113883972167969e-01,1.587748765945434570e+00,-9.792865514755249023e-01,8.225447535514831543e-01,6.541630625724792480e-01,0.000000000000000000e+00
-1.616136789321899414e+00,7.602131366729736328e-01,1.542835593223571777e+00,-1.043139934539794922e+00,8.151255846023559570e-01,7.252288460731506348e-01,0.000000000000000000e+00
-1.648726344108581543e+00,8.516738414764404297e-01,1.608048200607299805e+00,-9.918159842491149902e-01,6.689597368240356445e-01,5.172946453094482422e-01,0.000000000000000000e+00
-1.854102134704589844e+00,1.015330672264099121e+00,1.430747747421264648e+00,-1.121311664581298828e+00,7.036963105201721191e-01,3.977930247783660889e-01,0.000000000000000000e+00
