4.785000000000000000e+02,1.205500000000000000e+03,2.295500000000000000e+03,3.465500000000000000e+03,4.021500000000000000e+03
4.680000000000000000e+02,1.187000000000000000e+03,2.294500000000000000e+03,3.490000000000000000e+03,4.029000000000000000e+03
4.785000000000000000e+02,1.231000000000000000e+03,2.298000000000000000e+03,3.477000000000000000e+03,4.016500000000000000e+03
4.695000000000000000e+02,1.236500000000000000e+03,2.304000000000000000e+03,3.481000000000000000e+03,4.029000000000000000e+03
4.620000000000000000e+02,1.255000000000000000e+03,2.307500000000000000e+03,3.485000000000000000e+03,4.057000000000000000e+03
4.535000000000000000e+02,1.301000000000000000e+03,2.310500000000000000e+03,3.496000000000000000e+03,4.065500000000000000e+03
4.530000000000000000e+02,1.286000000000000000e+03,2.313000000000000000e+03,3.498000000000000000e+03,4.061500000000000000e+03
4.445000000000000000e+02,1.237000000000000000e+03,2.311000000000000000e+03,3.498500000000000000e+03,4.069000000000000000e+03
4.445000000000000000e+02,1.252000000000000000e+03,2.313000000000000000e+03,3.498500000000000000e+03,4.069000000000000000e+03
4.380000000000000000e+02,1.295500000000000000e+03,2.313000000000000000e+03,3.517500000000000000e+03,4.072000000000000000e+03
4.295000000000000000e+02,1.230500000000000000e+03,2.314000000000000000e+03,3.517500000000000000e+03,4.073500000000000000e+03
4.295000000000000000e+02,1.279000000000000000e+03,2.313000000000000000e+03,3.518000000000000000e+03,4.092500000000000000e+03
4.220000000000000000e+02,1.312000000000000000e+03,2.313500000000000000e+03,3.533000000000000000e+03,4.097500000000000000e+03
4.130000000000000000e+02,1.310500000000000000e+03,2.312500000000000000e+03,3.547500000000000000e+03,4.097500000000000000e+03
4.220000000000000000e+02,1.343500000000000000e+03,2.312500000000000000e+03,3.539500000000000000e+03,4.113000000000000000e+03
4.220000000000000000e+02,1.382000000000000000e+03,2.319500000000000000e+03,3.548500000000000000e+03,4.129500000000000000e+03
4.135000000000000000e+02,1.400000000000000000e+03,2.321000000000000000e+03,3.541500000000000000e+03,4.124000000000000000e+03
4.130000000000000000e+02,1.399500000000000000e+03,2.314500000000000000e+03,3.550500000000000000e+03,4.116500000000000000e+03
4.040000000000000000e+02,1.430500000000000000e+03,2.319000000000000000e+03,3.556000000000000000e+03,4.123000000000000000e+03
4.130000000000000000e+02,1.431000000000000000e+03,2.318500000000000000e+03,3.554500000000000000e+03,4.122000000000000000e+03
4.040000000000000000e+02,1.445500000000000000e+03,2.318500000000000000e+03,3.563500000000000000e+03,4.122500000000000000e+03
3.980000000000000000e+02,1.367500000000000000e+03,2.312500000000000000e+03,3.566500000000000000e+03,4.125000000000000000e+03
4.040000000000000000e+02,1.388000000000000000e+03,2.317500000000000000e+03,3.560500000000000000e+03,4.143500000000000000e+03
3.890000000000000000e+02,1.327000000000000000e+03,2.315500000000000000e+03,3.566500000000000000e+03,4.158000000000000000e+03
3.890000000000000000e+02,1.318000000000000000e+03,2.321000000000000000e+03,3.565500000000000000e+03,4.159500000000000000e+03
3.800000000000000000e+02,1.326500000000000000e+03,2.319500000000000000e+03,3.573000000000000000e+03,4.173500000000000000e+03
3.980000000000000000e+02,1.416500000000000000e+03,2.330500000000000000e+03,3.575500000000000000e+03,4.182500000000000000e+03
3.980000000000000000e+02,1.408000000000000000e+03,2.329500000000000000e+03,3.566000000000000000e+03,4.180500000000000000e+03
3.955000000000000000e+02,1.381500000000000000e+03,2.328500000000000000e+03,3.556000000000000000e+03,4.179500000000000000e+03
3.800000000000000000e+02,1.342000000000000000e+03,2.329500000000000000e+03,3.560000000000000000e+03,4.191500000000000000e+03
3.460000000000000000e+02,1.289000000000000000e+03,2.325000000000000000e+03,3.561000000000000000e+03,4.202000000000000000e+03
3.550000000000000000e+02,1.285000000000000000e+03,2.321500000000000000e+03,3.558000000000000000e+03,4.199000000000000000e+03
3.460000000000000000e+02,1.273000000000000000e+03,2.315500000000000000e+03,3.561000000000000000e+03,4.183000000000000000e+03
3.640000000000000000e+02,1.342000000000000000e+03,2.323000000000000000e+03,3.567000000000000000e+03,4.177500000000000000e+03
3.800000000000000000e+02,1.375500000000000000e+03,2.329000000000000000e+03,3.563500000000000000e+03,4.180500000000000000e+03
3.955000000000000000e+02,1.437500000000000000e+03,2.335000000000000000e+03,3.554000000000000000e+03,4.177500000000000000e+03
3.890000000000000000e+02,1.473000000000000000e+03,2.329500000000000000e+03,3.566000000000000000e+03,4.180500000000000000e+03
3.895000000000000000e+02,1.513000000000000000e+03,2.338000000000000000e+03,3.567500000000000000e+03,4.191000000000000000e+03
3.955000000000000000e+02,1.518500000000000000e+03,2.342000000000000000e+03,3.552000000000000000e+03,4.175500000000000000e+03
3.955000000000000000e+02,1.494500000000000000e+03,2.333500000000000000e+03,3.561000000000000000e+03,4.184000000000000000e+03
3.890000000000000000e+02,1.462500000000000000e+03,2.335500000000000000e+03,3.571500000000000000e+03,4.195500000000000000e+03
3.895000000000000000e+02,1.448000000000000000e+03,2.337500000000000000e+03,3.566500000000000000e+03,4.190500000000000000e+03
3.895000000000000000e+02,1.448000000000000000e+03,2.340000000000000000e+03,3.559000000000000000e+03,4.191000000000000000e+03
